Posicao,Fluxo_Concatenado_rotor,Fluxo_Concatenado_estatorA,Fluxo_Concatenado_estatorB,Fluxo_Concatenado_estatorC
0,0.2138461062398757,-0.2090613616702521,-0.2180249929753328,0.5260625901882839
5,0.2327256892870987,-0.2151955128539834,-0.2081033021820967,0.5163588397059029
10,0.2584562522095411,-0.2144216584300031,-0.2072690864726933,0.514968770037875
15,0.2780504080313886,-0.2078920474711924,-0.2173555114389925,0.5243843706093752
20,0.2905727782265888,-0.2144193440463914,-0.2100256576305224,0.5171966358538904
25,0.3092344396614954,-0.2152418165374348,-0.2084317556346487,0.51541131323266
30,0.3243959761302551,-0.2090870846630588,-0.2155504744355057,0.5216135374197376
35,0.3277783814792178,-0.2133256200669697,-0.2122081328462752,0.5162990585185632
40,0.3352212352141843,-0.2157423352500592,-0.2098164285815657,0.5149569983427583
45,0.3427046774588657,-0.212637005664619,-0.2125799467534937,0.5190512481345651
50,0.3352225635657457,-0.2099355173138677,-0.2156861819084246,0.5149795076484388
55,0.3277687183973173,-0.2122871158535118,-0.2132702685611655,0.5162637370627179
60,0.3243951995060095,-0.2156208920027124,-0.2090714158917644,0.5216023043456908
65,0.3092579351747211,-0.2085891233956997,-0.2151847147100718,0.515484900575073
70,0.2905573707235421,-0.2100842202216399,-0.2144165846779568,0.5171301799167565
75,0.2780561685019454,-0.2174295021866375,-0.2078948879309033,0.5243785557417766
80,0.2584877353805265,-0.2074141818754506,-0.2144279420543433,0.5150714670945304
85,0.2327318274955372,-0.20813059401284,-0.215237269694066,0.5163213641871931
90,0.2138714745300781,-0.2180788477327356,-0.2090948822160316,0.5260792440630099
95,0.1925913030571795,-0.2064173485854814,-0.2133300987630134,0.5139389266463142
100,0.1638613675335344,-0.2063400291495055,-0.2157332332502681,0.5139187729370841
105,0.1418561640794463,-0.2176013378242774,-0.2126410698406401,0.5254831365449219
110,0.1203791785294384,-0.2063555821842389,-0.2099358699039539,0.5144811508512565
115,0.09220245272912879,-0.2063163309115653,-0.212295479321838,0.5144190201892047
120,0.07060988763189227,-0.2180210988138655,-0.2156229056869433,0.5254965665832779
125,0.04931026818915298,-0.2080888554718771,-0.2085768657550736,0.5146842345241247
130,0.02138570674055579,-0.2072889417779223,-0.2100937078458766,0.514627840734009
135,3.383990115511833e-005,-0.2173516820673317,-0.2174357591316302,0.525479779129268
140,-0.0213208280076825,-0.2100281619405294,-0.2074121535901284,0.5146774641291276
145,-0.04923036216327682,-0.2084452251919933,-0.208155227195739,0.5146415161568805
150,-0.0705595117675555,-0.2155533535420223,-0.2180785424835362,0.5254788934410254
155,-0.09213435594474109,-0.2122114002816816,-0.2063942333531461,0.5144492788001068
160,-0.120334299342266,-0.209842411959539,-0.2063351168064332,0.5143836047712165
165,-0.1418098278246181,-0.212574503434125,-0.2175933109636055,0.5254455380307653
170,-0.1638362141412412,-0.2156708626689295,-0.2063771175344275,0.5139684857431417
175,-0.1925497562168266,-0.2132843178535965,-0.2063160073978011,0.5138245042357593
180,-0.2138460870077522,-0.2090667071465455,-0.2180162231181448,0.5260527605160797
185,-0.2327255877518046,-0.2151949934557574,-0.2081053078057337,0.5163604991561106
190,-0.2584548570507752,-0.21441810366844,-0.2072756629580833,0.5149755435043022
195,-0.2780518645409087,-0.2078906896884461,-0.2173590815529096,0.5243877492653016
200,-0.290577544786265,-0.2144168641603851,-0.2100269006841865,0.5172042336218493
205,-0.3092411244587828,-0.2152346663562126,-0.2084427547465707,0.5154215836174939
210,-0.3243945287344444,-0.2090910233042402,-0.2155471028548858,0.5216095783984027
215,-0.3277742127748772,-0.2133169676150054,-0.2122166725540842,0.5162937616390028
220,-0.335217092960855,-0.2157416970386857,-0.2098176369253663,0.51495355555401
225,-0.3427057728133719,-0.2126347150267149,-0.2125825407651346,0.5190527691400797
230,-0.3352227979356432,-0.209928516255897,-0.2156912808685948,0.5149745568273481
235,-0.3277682327865051,-0.2122892727752504,-0.2132675625449687,0.516264320612464
240,-0.3243966175355444,-0.2156268871828083,-0.2090648298428585,0.5216081028288064
245,-0.3092609904143687,-0.2085806766277859,-0.2151965917519789,0.5154782348320437
250,-0.2905572019919629,-0.2100786709623884,-0.2144221350842023,0.517126769896037
255,-0.2780571472144292,-0.2174293061846222,-0.2078957026158697,0.5243793106650235
260,-0.2584887409890185,-0.2074225239358011,-0.2144257215799179,0.5150798315475881
265,-0.2327317244003588,-0.2081309458402053,-0.2152372322939423,0.516321870838047
270,-0.2138715028909164,-0.218075625267649,-0.2090962762938709,0.5260758874051357
275,-0.1925910735186385,-0.206406394494609,-0.2133303959867867,0.5139273149485985
280,-0.1638625090489462,-0.2063384536483257,-0.2157283150325268,0.5139175315601385
285,-0.1418548761563634,-0.2176050770085551,-0.2126395146022384,0.5254873525867997
290,-0.1203848375031364,-0.2063686269607767,-0.2099443133762297,0.5144957848464349
295,-0.09219396453208067,-0.2063197720077946,-0.2122848229109596,0.5144231391704002
300,-0.07061438976891127,-0.2180171764982662,-0.2156272282468016,0.525492108811128
305,-0.04930369570746285,-0.2080939603621078,-0.2085694253198369,0.5146779819927502
310,-0.02137953477274378,-0.207285539749049,-0.2100853197423029,0.5146209228486445
315,-3.380297720653736e-005,-0.2173574826668787,-0.2174418442830106,0.5254866168982185
320,0.02131420752503878,-0.2100245062426965,-0.2074137376139885,0.5146783759907931
325,0.04923270352808234,-0.2084522047869088,-0.2081588051947388,0.5146484157219107
330,0.07055973353380456,-0.2155509867691922,-0.2180747221082477,0.5254768877592344
335,0.09213769352900794,-0.2122162641618539,-0.2064063038956716,0.5144608543117577
340,0.1203330736042125,-0.2098348020334895,-0.2063248745769867,0.5143739357697663
345,0.1418110956296015,-0.2125761058918956,-0.2175970798898971,0.5254492521334883
350,0.1638381063811687,-0.2156786637324703,-0.2063688924911556,0.5139603720637218
355,0.1925476572398272,-0.2132810967909048,-0.2063087309720274,0.5138172636203455
