Posicao,Fluxo_Concatenado_rotor,Fluxo_Concatenado_estatorA,Fluxo_Concatenado_estatorB,Fluxo_Concatenado_estatorC
280,0.08921333428176402,-0.1356796052527684,0.168077732839624,0.09624671539038274
285,0.07227944068623211,-0.1111628035476036,0.158411417790506,0.08160417414055897
290,0.05389869506447265,-0.08460096617669077,0.1474817238233389,0.06488576412097391
295,0.03817487958508307,-0.06221751130054855,0.1458941657014478,0.04790746633299713
300,0.01473133622254826,-0.02860918360037134,0.148004822397867,0.01540684875889267
305,-0.009097174884974524,0.004596099105471221,0.1462513951823936,-0.01875544874649524
310,-0.02545236490675004,0.0229026455911371,0.1461366496053534,-0.04206548096230162
315,-0.04628425350032704,0.04323406326087555,0.1526321376633482,-0.07223723599424486
320,-0.06685066129388449,0.06308118695502785,0.1573383936755176,-0.1021122820426104
325,-0.080553023648919,0.07166752320590561,0.1620980420583386,-0.1217841686775572
330,-0.09569634280960557,0.07496471245885358,0.1755950147103136,-0.1436817068742436
335,-0.1095348312871631,0.07691781738585174,0.1884872704517263,-0.1636796408780429
340,-0.1186135164259369,0.07314309712358187,0.1978141382971434,-0.1765788385549776
345,-0.127500663450775,0.05879381848079552,0.2112134739330432,-0.1892125057059288
350,-0.1343799394195553,0.04257549414136649,0.2229598387954423,-0.1988321899256643
355,-0.1387087456295129,0.02629907669176483,0.2303590182075853,-0.2045621869196913
